brand,category,style,sku,name,upc,item_cost,selling_price,order_id,order_date,month,year,month_year,site_name,tax,shipping,shipping_tax,ship_to_city,ship_to_zip,account_name,parent_sku,distribution_center,qty_sold,order_amount
SHOEI,Shields,,0209-9755-00,Shoei CWR-1 PHOTOCHROMIC SHIELD,,117.5,199.99,G-SHP-2046-09-3272,5/16/2019,May,2019,May -2019,Google Express,0,8.99,0,AURORA,80018-4628,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,178.98
SHOEI,Shields,,0209-9755-00,Shoei CWR-1 PHOTOCHROMIC SHIELD,,117.5,199.99,G-SHP-3636-95-5101,5/7/2019,May,2019,May -2019,Google Express,0,19.99,0,WAYNE,19087-2344,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,189.98
SHOEI,Shields,,0209-9755-00,Shoei CWR-1 PHOTOCHROMIC SHIELD,,117.5,199.99,G-SHP-5392-60-7982,5/6/2019,May,2019,May -2019,Google Express,0,19.99,0,EDISON,08820-2422,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,189.98
SHOEI,Helmets,,0212-3505-00,Shoei X-12 BREATH GUARD,4512048308643,3.7,6.2,303024883226-1643076006020,6/16/2019,Jun,2019,Jun -2019,eBay Motors Store or Fixed Price (BIN) US,0,8.99,0,Miami,33142-6704,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,15.19
SHOEI,Accessories,,0212-4005-43,Shoei X-12 CHEEK PAD SET 43mm,4512048308353,34.5,50.8,111-1151983-0698640,4/27/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,st petersburg,33716,Motorcycle Dot Inc. - US,Parent-X12C-0212,HelmetHouse HelmetHouseMain 282-980,1,50.8
SHOEI,Accessories,,0213-3505-00,Shoei SHOEI BREATH GUARD TYPE F,4512048303587,6.2,10.4,112-5192634-1858634,11/8/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0.86,0,0,EDMOND,73013-2725,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,11.26
SHOEI,Accessories,,0213-3505-00,Shoei SHOEI BREATH GUARD TYPE F,4512048303587,6.2,10.4,18-03707-53856,8/7/2019,Aug,2019,Aug -2019,eBay Motors Store or Fixed Price (BIN) US,0,9.99,0,New Castle,19726-2079,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,20.39
SHOEI,Accessories,,0213-3505-00,Shoei SHOEI BREATH GUARD TYPE F,4512048303587,6.2,10.4,302917792014-1647723637020,7/2/2019,Jul,2019,Jul -2019,eBay Motors Store or Fixed Price (BIN) US,0,8.99,0,Miami,33178-2777,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,19.39
SHOEI,Helmets,,0213-3805-05,Shoei RF-1100 CHIN STRAP COVER SET,,3.2,5.4,302900789885-1556827556020,10/1/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,1.15,0,0,San Diego,92113-4201,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,15.54
SHOEI,Helmets,,0213-3805-05,Shoei RF-1100 CHIN STRAP COVER SET,,3.2,5.4,302900789885-1558387062020,10/6/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,New Port Richey,34653,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,14.39
SHOEI,Accessories,,0213-4205-07,Shoei RF-1100 CENTER PAD XL9 XLG,4512048303129,18,26.5,111-6619835-7139431,11/9/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,9.99,0,TOMBALL,77375-4053,Motorcycle Dot Inc. - US,Parent-RF11C-0213,HelmetHouse HelmetHouseMain 282-980,1,36.49
SHOEI,Accessories,,0213-4205-07,Shoei RF-1100 CENTER PAD XL9 XLG,4512048303129,18,26.5,112-0711706-7603466,11/14/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,9.99,0,IMPERIAL BEACH,91932-2124,Motorcycle Dot Inc. - US,Parent-RF11C-0213,HelmetHouse HelmetHouseMain 282-980,1,36.49
SHOEI,Accessories,,0213-9300-00,Shoei CWF-1 PINLOCK EVO LENS CLEAR,,20.99,34.99,G-SHP-5677-85-8881,6/24/2019,Jun,2019,Jun -2019,Google Express,0,6.6,0,Summit,07901-2168,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,41.59
SHOEI,Shields,,0213-9400-00,Shoei CW-1 PINLOCK SHIELD CLEAR,,35.99,59.99,114-2241556-0817807,5/29/2019,May,2019,May -2019,Amazon Seller Central - US,5.22,0,0,BLAINE,98230-5140,Motorcycle Dot Inc. - US,Parent-CW-0213,HelmetHouse HelmetHouseMain 282-980,1,65.21
SHOEI,Shields,,0213-9400-00,Shoei CW-1 PINLOCK SHIELD CLEAR,,35.99,59.99,G-SHP-5677-85-8881,6/24/2019,Jun,2019,Jun -2019,Google Express,0,11.31,0,Summit,07901-2168,Motorcycle Dot Inc. - US,Parent-CW-0213,HelmetHouse HelmetHouseMain 282-980,1,71.3
SHOEI,Accessories,,0213-9402-00,Shoei CW-1 PINLOCK SPECTRA BLUE,,58.99,94.99,111-0430148-5759411,6/16/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,5.7,0,0,MONTOURSVILLE,17754-7660,Motorcycle Dot Inc. - US,Parent-CW-0213,HelmetHouse HelmetHouseMain 282-980,1,100.69
SHOEI,Accessories,,0213-9407-00,Shoei CW-1 PINLOCK SPECTRA CHROME,,58.99,94.99,113-4446398-6101040,3/30/2020,Mar,2020,Mar -2020,Amazon Seller Central - US,5.7,0,0,PHILADELPHIA,19128-2424,Motorcycle Dot Inc. - US,Parent-CW-0213,HelmetHouse HelmetHouseMain 282-980,1,100.69
SHOEI,Accessories,,0213-9407-00,Shoei CW-1 PINLOCK SPECTRA CHROME,,58.99,94.99,113-7747326-7453804,6/2/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,CHICAGO,60654-6938,Motorcycle Dot Inc. - US,Parent-CW-0213,HelmetHouse HelmetHouseMain 282-980,1,94.99
SHOEI,Helmets,,0214-1100-00,Shoei HORNET DS SCREW SET CLEAR,,2,3.4,18-03615-11450,7/16/2019,Jul,2019,Jul -2019,eBay Motors Store or Fixed Price (BIN) US,1.07,9.99,0,El dorado hills,95762,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,14.46
SHOEI,Shields,,0216-9100-00,Shoei CNS-3 PINLOCK SHIELD CLEAR,,42.23,69.99,302917793397-1579402941020,12/4/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,5.6,0,0,MONROVIA,91016-5223,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,75.59
SHOEI,Shields,,0216-9100-00,Shoei CNS-3 PINLOCK SHIELD CLEAR,,42.23,69.99,302917793397-1605934758020,2/20/2019,Feb,2019,Feb -2019,eBay Motors Store or Fixed Price (BIN) US,5.6,0,0,Lancaster,93536-7539,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,75.59
SHOEI,Accessories,,0217-4005-35,Shoei NEOTEC CHEEKPAD SET 35mm,4512048356910,31.8,46.8,111-2113827-0065042,11/28/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,OPELOUSAS,70570-5120,Motorcycle Dot Inc. - US,Parent-NC-4005,HelmetHouse HelmetHouseMain 282-980,1,46.8
SHOEI,Accessories,,0217-4005-35,Shoei NEOTEC CHEEKPAD SET 35mm,4512048356910,31.8,46.8,111-6357258-4208204,11/29/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,PFAFFTOWN,27040-8504,Motorcycle Dot Inc. - US,Parent-NC-4005,HelmetHouse HelmetHouseMain 282-980,1,46.8
SHOEI,Accessories,,0217-4005-39,Shoei NEOTEC CHEEKPAD SET 39mm,4512048356927,31.8,46.8,112-3792957-2677066,11/10/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,Houston,77095,Motorcycle Dot Inc. - US,Parent-NC-4005,HelmetHouse HelmetHouseMain 282-980,1,46.8
SHOEI,Accessories,,0217-4005-39,Shoei NEOTEC CHEEKPAD SET 39mm,4512048356927,31.8,46.8,112-5718506-2831452,12/5/2018,Dec,2018,Dec -2018,Amazon Seller Central - US,0,0,0,BRENTWOOD,94513-7090,Motorcycle Dot Inc. - US,Parent-NC-4005,HelmetHouse HelmetHouseMain 282-980,1,46.8
SHOEI,Shields,,0217-9005-00,Shoei QSV-1 SUN VISOR SMOKE,4512048356668,31.99,52.99,302917793331-1618154271020,3/28/2019,Mar,2019,Mar -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Bellingham,98226-4337,Motorcycle Dot Inc. - US,Parent-QS-0217,HelmetHouse HelmetHouseMain 282-980,1,52.99
SHOEI,Shields,,0217-9100-00,Shoei CNS-1 PINLOCK SHIELD CLEAR,,31.99,52.99,20-03589-76648,7/10/2019,Jul,2019,Jul -2019,eBay Motors Store or Fixed Price (BIN) US,4.24,0,0,Oakland,94606-4532,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,57.23
SHOEI,Shields,,0217-9100-00,Shoei CNS-1 PINLOCK SHIELD CLEAR,,31.99,52.99,21-03664-12709,7/28/2019,Jul,2019,Jul -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,hilton head,29928-5905,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,52.99
SHOEI,Shields,,0217-9100-00,Shoei CNS-1 PINLOCK SHIELD CLEAR,,31.99,52.99,302936345608-1627654184020,4/27/2019,Apr,2019,Apr -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Sunrise,33322-3101,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,52.99
SHOEI,Shields,,0217-9100-00,Shoei CNS-1 PINLOCK SHIELD CLEAR,,31.99,52.99,302936345608-1628117183020,4/28/2019,Apr,2019,Apr -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Marietta,30067-5549,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,52.99
SHOEI,Accessories,,0218-3705-00,Shoei GT-AIR CHIN CURTAIN,4512048380557,6.7,11.2,1057,12/2/2018,Dec,2018,Dec -2018,Shopify,0,0,0,Oak Ridge,27310,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,11.2
SHOEI,Accessories,,0218-3705-00,Shoei GT-AIR CHIN CURTAIN,4512048380557,6.7,11.2,302917791745-1560044341020,10/11/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,0.9,0,0,Valencia,91354-1533,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,12.1
SHOEI,Accessories,,0218-3705-00,Shoei GT-AIR CHIN CURTAIN,4512048380557,6.7,11.2,302917791745-1560086909020,10/11/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Everett,98208-8984,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,11.2
SHOEI,Accessories,,0218-4005-31,Shoei GT-AIR CHEEK PAD SET 31MM,4512048380243,37.5,55.2,114-6050472-6901040,11/21/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,GILBERT,29054-9186,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,49.68
SHOEI,Accessories,,0218-4005-31,Shoei GT-AIR CHEEK PAD SET 31MM,4512048380243,37.5,55.2,302891409568-1558952243020,10/8/2018,Oct,2018,Oct -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,West Milford,07480-3104,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Accessories,,0218-4005-31,Shoei GT-AIR CHEEK PAD SET 31MM,4512048380243,37.5,55.2,302917782293-1574350647020,11/21/2018,Nov,2018,Nov -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Clearwater,33763,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Accessories,,0218-4005-31,Shoei GT-AIR CHEEK PAD SET 31MM,4512048380243,37.5,55.2,302917782293-1630416663020,5/5/2019,May,2019,May -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Katy,77494-2033,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Accessories,,0218-4005-31,Shoei GT-AIR CHEEK PAD SET 31MM,4512048380243,37.5,55.2,302917782293-1642719534020,6/15/2019,Jun,2019,Jun -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Chester,23831-7781,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Accessories,,0218-4005-31,Shoei GT-AIR CHEEK PAD SET 31MM,4512048380243,37.5,55.2,G-SHP-4990-97-6150,7/14/2019,Jul,2019,Jul -2019,Google Express,0,17.91,0,WASHINGTON,20011-6914,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,73.11
SHOEI,Accessories,,0218-4005-35,Shoei GT-AIR CHEEK PAD SET 35MM,4512048380250,37.5,55.2,111-1744487-3056236,5/5/2019,May,2019,May -2019,Amazon Seller Central - US,3.86,0,0,OMAHA,68154-5212,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,59.06
SHOEI,Accessories,,0218-4005-35,Shoei GT-AIR CHEEK PAD SET 35MM,4512048380250,37.5,55.2,114-2086838-3929001,5/7/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,HOPKINTON,01748-1865,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Accessories,,0218-4005-35,Shoei GT-AIR CHEEK PAD SET 35MM,4512048380250,37.5,55.2,302917782293-1583819291020,12/15/2018,Dec,2018,Dec -2018,eBay Motors Store or Fixed Price (BIN) US,4.42,0,0,Redwood City,94063-4432,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,59.62
SHOEI,Accessories,,0218-4005-35,Shoei GT-AIR CHEEK PAD SET 35MM,4512048380250,37.5,55.2,302917782293-1626157735020,4/22/2019,Apr,2019,Apr -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,MIAMI,33195-5649,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Accessories,,0218-4005-35,Shoei GT-AIR CHEEK PAD SET 35MM,4512048380250,37.5,55.2,302917782293-1635289089020,5/21/2019,May,2019,May -2019,eBay Motors Store or Fixed Price (BIN) US,4.42,0,0,Alameda,94502-6560,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,59.62
SHOEI,Accessories,,0218-4005-39,Shoei GT-AIR CHEEK PAD SET 39MM,4512048380267,37.5,55.2,111-5557316-9513865,11/28/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,LOUISVILLE,40205-3111,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Accessories,,0218-4005-39,Shoei GT-AIR CHEEK PAD SET 39MM,4512048380267,37.5,55.2,112-0933678-1798606,11/29/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,RANCHO CUCAMONGA,91737-2703,Motorcycle Dot Inc. - US,Parent-CP-0218,HelmetHouse HelmetHouseMain 282-980,1,55.2
SHOEI,Shields,,0224-0705-00,Shoei HORNET X2 VISOR SCREW QTY 2,4512048496357,1.8,2.7,112-1771215-3524222,11/1/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,FORESTHILL,95631-9519,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,2.7
SHOEI,Accessories,,0230-4005-31,Shoei J-CRUISE CHEEK PAD SET 31MM,4512048378691,40.299999999999997,59.3,302917793493-1630918454020,5/7/2019,May,2019,May -2019,eBay Motors Store or Fixed Price (BIN) US,4.74,0,0,Orange,92868-1419,Motorcycle Dot Inc. - US,Parent-JC-0230,HelmetHouse HelmetHouseMain 282-980,1,64.04
SHOEI,Accessories,,0230-4005-43,Shoei J-CRUISE CHEEK PAD SET 43MM,,40.299999999999997,59.3,09-03617-26477,7/16/2019,Jul,2019,Jul -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,ALBUQUERQUE,87114-5570,Motorcycle Dot Inc. - US,Parent-JC-0230,HelmetHouse HelmetHouseMain 282-980,1,59.3
SHOEI,Accessories,,0230-4005-43,Shoei J-CRUISE CHEEK PAD SET 43MM,,40.299999999999997,59.3,302917793493-1629890129020,5/4/2019,May,2019,May -2019,eBay Motors Store or Fixed Price (BIN) US,0,0,0,ALBUQUERQUE,87114-5570,Motorcycle Dot Inc. - US,Parent-JC-0230,HelmetHouse HelmetHouseMain 282-980,1,59.3
SHOEI,Shields,,0230-9100-00,Shoei CJ-2 PINLOCK SHIELD CLEAR,4512048370558,33.99,49.99,G-SHP-6522-38-4215,6/16/2019,Jun,2019,Jun -2019,Google Express,0,14.99,0,ROANOKE,76262,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,64.98
SHOEI,Shields,,0230-9400-00,Shoei CJ-2SP SHIELD CLEAR,,45.99,69.99,302917793725-1640946517020,6/9/2019,Jun,2019,Jun -2019,eBay Motors Store or Fixed Price (BIN) US,0,99.99,0,thailand ประเทศไทย,70000,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,169.98
SHOEI,Shields,,0230-9400-00,Shoei CJ-2SP SHIELD CLEAR,,45.99,69.99,302917793725-1642264516020,6/14/2019,Jun,2019,Jun -2019,eBay Motors Store or Fixed Price (BIN) US,0,99.99,0,BRIGHTON,BN1 6JH,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,169.98
BOLT,Parts,,024-90612,M6X12 Fairing Bolts 10/Pk Bolt Motorcycle Hardware 024-90612,819648025005,2.33,3.89,1194,8/21/2019,Aug,2019,Aug -2019,Shopify,0,8.99,0,Arlington,76016,Motorcycle Dot Inc. - US,,WPS WPSMain 282-977,6,27.59
SHOEI,Helmets,,0245-1905-00,Shoei VFX-W/VFX-DT/V-MT MUD GUARD,4512048197605,3.2,5.4,113-8677271-2293037,11/4/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,9.99,0,DRIFTWOOD,78619-4477,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,15.39
SHOEI,Accessories,,0245-4005-31,Shoei VFX-W CHEEKPAD SET XXL,4512048288211,32.4,47.7,112-7776010-2485844,11/11/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,SPRING LAKE,49456-2195,Motorcycle Dot Inc. - US,Parent-VFC-0245,HelmetHouse HelmetHouseMain 282-980,1,47.7
SHOEI,Accessories,,0245-4005-31,Shoei VFX-W CHEEKPAD SET XXL,4512048288211,32.4,47.7,114-1122046-6308229,11/30/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,0,0,0,Van Nuys,91405,Motorcycle Dot Inc. - US,Parent-VFC-0245,HelmetHouse HelmetHouseMain 282-980,1,47.7
SHOEI,Accessories,,0245-4005-31,Shoei VFX-W CHEEKPAD SET XXL,4512048288211,32.4,47.7,114-1940364-1044262,11/28/2018,Nov,2018,Nov -2018,Amazon Seller Central - US,4.77,0,0,REDMOND,98052-3469,Motorcycle Dot Inc. - US,Parent-VFC-0245,HelmetHouse HelmetHouseMain 282-980,1,52.47
SHOEI,Accessories,,0291-0005-00,Shoei SHOEI HELMET BAG X,4512048509170,10.99,15.99,G-SHP-8174-23-8305,6/20/2019,Jun,2019,Jun -2019,Google Express,0,14.99,0,WASHINGTON,20002-5172,Motorcycle Dot Inc. - US,,HelmetHouse HelmetHouseMain 282-980,1,30.98
SHOEI,Shields,,03-716,Shoei VFX-W VISOR SCREW SET BLACK,,2.4,3.99,302900795467-1556073884020,9/29/2018,Sep,2018,Sep -2018,eBay Motors Store or Fixed Price (BIN) US,0,0,0,Newark,7104,Motorcycle Dot Inc. - US,Parent-VS-03,HelmetHouse HelmetHouseMain 282-980,1,3.99
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,111-0535123-9268212,1/2/2019,Jan,2019,Jan -2019,Amazon Seller Central - US,0,0,0,ST AUGUSTINE BEACH,32080-7422,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,105.59
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,111-0831607-5718638,4/17/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,WARNER ROBINS,31093-8922,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,103.92
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,111-2020309-0366639,2/24/2019,Feb,2019,Feb -2019,Amazon Seller Central - US,0,0,0,HIRAM,30141-5821,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.99
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,111-5099279-5043442,5/30/2019,May,2019,May -2019,Amazon Seller Central - US,7.89,0,0,PARK RAPIDS,56470-1658,Motorcycle Dot Inc. - US,,Sullivans MA 282-986,1,114.87
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,111-5729928-8656206,5/27/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,LAINGSBURG,48848-9611,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.98
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,112-0153763-5198644,6/10/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,BIRNAMWOOD,54414-7703,Motorcycle Dot Inc. - US,,Sullivans MA 282-986,1,106.98
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,112-0615390-6175404,3/9/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,6.42,0,0,MCMURRAY,15317-3670,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,113.41
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,112-0901882-3650636,3/4/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,Lake Havasu city,86403,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.99
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,113-9303254-2622603,6/3/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,MISSOULA,59808-5837,Motorcycle Dot Inc. - US,,Sullivans MA 282-986,1,106.98
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,114-1463315-3886646,3/1/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,SPARKS,31647-3605,Motorcycle Dot Inc. - US,,Sullivans MA 282-986,1,106.99
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,114-1559167-9095435,5/24/2019,May,2019,May -2019,Amazon Seller Central - US,7.89,0,0,WALKER,56484-2123,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,114.87
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,114-4701814-8796202,3/8/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,North Las Vegas,89084,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.99
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,114-6664480-4884208,4/22/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,OREGON CITY,97045-7944,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.99
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,114-7535848-3433013,5/7/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,FOREMAN,71836-9073,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,107.33
O'Neal,Boots,Boots,0325-101,O'Neal 2018 Rider Boot - Boots 0325-101,4046068504100,77.95,119.99,114-9750154-3510617,5/30/2019,May,2019,May -2019,Amazon Seller Central - US,7.89,0,0,PINE ISLAND,55963-2610,Motorcycle Dot Inc. - US,,Sullivans MA 282-986,1,114.87
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,111-3938178-3233869,1/2/2019,Jan,2019,Jan -2019,Amazon Seller Central - US,0,0,0,EAST QUOGUE,11942-3840,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,105.59
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,111-9796263-6568243,3/14/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,BOWMAN,30624-2210,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.9
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,112-4963097-5325010,4/24/2019,Apr,2019,Apr -2019,Amazon Seller Central - US,0,0,0,LANTANA,76226-6585,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,107.33
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,112-5775503-3660237,1/6/2019,Jan,2019,Jan -2019,Amazon Seller Central - US,0,0,0,PAMPA,79065-2919,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,103.92
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,113-5757365-2993808,5/25/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,COLUMBIA,38401-5316,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.33
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,113-7621153-8384217,5/30/2019,May,2019,May -2019,Amazon Seller Central - US,0,0,0,PALESTINE,62451-2005,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.33
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,113-9303254-2622603,6/3/2019,Jun,2019,Jun -2019,Amazon Seller Central - US,0,0,0,MISSOULA,59808-5837,Motorcycle Dot Inc. - US,,Sullivans MA 282-986,1,106.33
O'Neal,Boots,Boots,0325-102,O'Neal 2018 Rider Boot - Boots 0325-102,4046068504117,77.95,119.99,114-3078896-8801866,3/7/2019,Mar,2019,Mar -2019,Amazon Seller Central - US,0,0,0,SPRINGFIELD,22151-2017,Motorcycle Dot Inc. - US,,Sullivans AL 282-986,1,106.9
